Gene,RelationName,To
NF1,in-complex-with,PIK3CB
NF1,in-complex-with,PIK3CD
NF1,in-complex-with,PIK3CG
NF1,in-complex-with,PIK3R5
NF1,controls-expression-of,PIPOX
NF1,controls-expression-of,PITX1
NF1,controls-expression-of,PITX2
NF1,interacts-with,PIWIL1
NF1,interacts-with,PIWIL2
NF1,controls-expression-of,PLCB1
NF1,in-complex-with,PLCG1
NF1,in-complex-with,PLCG2
NF1,controls-expression-of,PLEKHA6
NF1,interacts-with,PLEKHA7
NF1,controls-expression-of,PLP1
NF1,controls-expression-of,PLPP5
NF1,controls-expression-of,PLS3
NF1,controls-expression-of,PLXNA2
NF1,controls-expression-of,PLXNB1
NF1,controls-expression-of,PLXNC1
NF1,interacts-with,PML
NF1,controls-expression-of,PMP2
NF1,controls-expression-of,PNKP
NF1,controls-expression-of,PNRC2
NF1,controls-expression-of,PODN
NF1,interacts-with,POLR2A
NF1,controls-expression-of,POLR2H
NF1,controls-expression-of,POSTN
NF1,controls-expression-of,POU2F1
NF1,in-complex-with,POU2F1
NF1,controls-expression-of,POU4F1
NF1,controls-expression-of,PPARG
NF1,controls-expression-of,PPM1D
NF1,interacts-with,PPM1H
NF1,controls-expression-of,PPM1L
NF1,controls-expression-of,PPP1R2B
NF1,controls-expression-of,PPP1R9B
NF1,controls-expression-of,PPP2CA
NF1,controls-expression-of,PPP2R2C
NF1,controls-expression-of,PPP2R5B
NF1,controls-expression-of,PPP2R5E
NF1,controls-expression-of,PPP6R3
NF1,controls-expression-of,PPTC7
NF1,controls-expression-of,PRDM13
NF1,controls-expression-of,PRDM2
NF1,controls-expression-of,PRDM8
NF1,controls-expression-of,PRELP
NF1,controls-expression-of,PREPL
NF1,controls-expression-of,PRKACA
NF1,controls-state-change-of,PRKACA
NF1,controls-expression-of,PRKAG1
NF1,controls-expression-of,PRKAG3
NF1,controls-expression-of,PRKAR2A
NF1,controls-state-change-of,PRKCA
NF1,controls-state-change-of,PRKCB
NF1,controls-state-change-of,PRKCD
NF1,controls-state-change-of,PRKCE
NF1,controls-state-change-of,PRKCG
NF1,controls-state-change-of,PRKCH
NF1,controls-state-change-of,PRKCI
NF1,controls-state-change-of,PRKCQ
NF1,controls-state-change-of,PRKCZ
NF1,controls-state-change-of,PRKD1
NF1,controls-state-change-of,PRKD2
NF1,controls-state-change-of,PRKD3
NF1,controls-expression-of,PROK2
NF1,controls-expression-of,PROP1
NF1,controls-expression-of,PROX1
NF1,controls-expression-of,PRPF39
NF1,controls-expression-of,PRR14L
NF1,controls-expression-of,PRR34
NF1,controls-expression-of,PRSS35
NF1,controls-expression-of,PRSS36
NF1,controls-expression-of,PSMA8
NF1,controls-expression-of,PSMC5
NF1,controls-expression-of,PSMF1
NF1,controls-expression-of,PTCH1
NF1,controls-expression-of,PTCHD1
NF1,controls-expression-of,PTGDS
NF1,controls-expression-of,PTH1R
NF1,controls-expression-of,PTHLH
NF1,controls-expression-of,PTK2
NF1,controls-expression-of,PTK7
NF1,controls-expression-of,PTMA
NF1,interacts-with,PTPN13
NF1,interacts-with,PTPN14
NF1,controls-expression-of,PTPN21
NF1,controls-expression-of,PUM2
NF1,controls-expression-of,QRSL1
NF1,controls-expression-of,R3HDML
NF1,controls-expression-of,RAB11FIP1
NF1,controls-expression-of,RAB27A
NF1,controls-expression-of,RAB30
NF1,controls-expression-of,RAB5C
NF1,controls-expression-of,RAB8B
NF1,interacts-with,RAF1
NF1,controls-expression-of,RAI14
